Flow,D1,D2,P1,P2,dD1,dD2,dP1,dP2
5.09,-199.85,-1418.61,-87.08,-107.62,-2.71,-16.08,-1.31,-1.74
4.11,-201.87,-1424.99,-88.38,-107.57,0.2,-12.73,0.04,-1.13
2.83,-203.98,-1433.55,-89.21,-108.4,-0.41,-9.58,-0.25,-0.64
0.69,-204.97,-1443.43,-89.97,-108.87,-1.66,-7.49,-0.89,-0.3
-3.57,-200.5,-1456.83,-87.9,-110.3,-0.55,-9.88,-0.36,-0.69
-6.94,-179.57,-1488.86,-77.84,-114.07,4.75,-15.52,2.23,-1.51
-9.51,-137.22,-1544.05,-57.3,-120.01,15.9,-27.13,7.62,-2.87
-12,-76.65,-1621.99,-28.95,-130.54,32.11,-45.06,15.34,-5.35
-13.74,5.89,-1681.79,8.53,-138.11,51.86,-59.12,24.33,-7.28
-14.31,103.18,-1700.79,51.18,-143.78,71.39,-57.17,32.65,-7.85
-14.6,207.42,-1707.26,95.77,-144.81,87.77,-41.7,39.04,-6.4
-14.69,316.58,-1702.01,141.79,-143.63,100.06,-19.84,43.46,-3.41
-14.71,413.12,-1690.25,181.5,-141.46,104.49,-3.2,44.44,-0.78
-14.89,505.47,-1689.64,218.63,-140.61,103.19,2.44,43.04,0.85
-15.09,584.93,-1678.2,250.22,-139.74,96.97,5.42,39.74,1.19
-15.77,643.16,-1667.14,272.76,-138.6,85.45,6.39,34.39,1.05
-16.03,699.81,-1651.98,294.28,-136.25,74.38,7.93,29.42,1.1
-15.8,760.27,-1641.37,316.86,-134.28,65.99,10.09,25.61,1.46
-15.43,812.57,-1629.23,336.44,-132.09,61.01,9.97,23.3,1.79
-15.26,853.17,-1642.96,351.19,-133.05,57.25,4.44,21.63,1.34
-15.17,889.92,-1648.95,364.32,-133.08,51.46,-2.57,19.24,0.55
-14.83,928.39,-1638.84,378.27,-131.83,45.67,-4.91,16.92,0.15
-14.31,976.58,-1573.22,395.63,-123.41,44.8,7.66,16.46,1.58
-14.49,1038.16,-1503.53,417.04,-115.83,50.34,30.94,18.29,4.1
-14.71,1102.22,-1443.25,438.82,-109.16,58.37,49.47,20.87,6.05
-14.94,1149.65,-1390.25,454.96,-104.01,62.03,56.77,21.86,6.63
-15.06,1189.05,-1329.83,467.88,-97.56,59.14,53.35,20.56,5.97
-14.74,1231.77,-1286.17,481.64,-92.34,53.14,47.58,18.23,5.46
-12.46,1231.1,-1219.77,480.92,-84.98,39.89,47.47,13.56,5.59
-6.09,1165.98,-1099.14,459.18,-71.59,13.43,61.33,4.64,7.32
6.86,1039.71,-1007.16,415.96,-63.64,-30.62,75.12,-10.18,8.42
14.46,846.32,-859.11,347.5,-49.45,-90.75,98.34,-31.01,10.26
19.31,592.5,-680.97,252.94,-33.61,-154.79,123.23,-54.67,12.02
21.86,391.1,-592.98,173.68,-27.44,-195.54,125.07,-71.59,11.35
21.97,279.21,-586.36,127.88,-27.24,-194.2,101.74,-73.47,8.98
21.03,222.08,-606.77,103.98,-27.93,-153.38,50.6,-59.95,4.43
19.86,173.75,-627.2,83.51,-29.47,-98.33,-0.24,-39.8,0.25
19.29,89.62,-607.56,47.33,-27.56,-68.93,-16.79,-28.84,-0.8
18.4,-1.04,-616.52,7.47,-30.95,-67.81,-16.02,-29.07,-1.27
17.8,-76.38,-616.02,-26.71,-32.52,-76.13,-10.78,-33.28,-1.65
17.2,-125.61,-634.92,-49.29,-35.32,-75.89,-12.56,-33.71,-2.28
16.23,-145.96,-689.83,-58.71,-43.19,-59.39,-28.73,-26.81,-4.21
15.23,-148.64,-765.01,-59.97,-51.62,-36.62,-47.87,-16.77,-5.9
14.09,-155.44,-814.05,-63.12,-56.83,-18.51,-63.8,-8.55,-7.23
13.03,-171.48,-843.59,-70.58,-60.45,-10.68,-65.73,-4.97,-7.18
12.2,-187.4,-862.28,-78.64,-62.35,-11.19,-54.2,-5.34,-5.53
10.8,-192.52,-875.55,-81.23,-63.5,-12.57,-38.9,-6.09,-3.77
9.74,-191.9,-893.88,-81.03,-65.18,-9.93,-31.04,-4.91,-2.81
8.91,-194.44,-897.32,-82.27,-65.79,-5.54,-25.48,-2.82,-2.18
8.26,-197,-901.92,-83.5,-66.65,-2.63,-21.24,-1.33,-1.9
7.83,-199.47,-912.21,-84.68,-68.18,-2.51,-18.83,-1.23,-1.88
7.4,-204.22,-906.53,-86.93,-67.86,-3.74,-14.32,-1.78,-1.56
7.14,-212.61,-898.32,-90.9,-67.89,-5.34,-10.57,-2.53,-1.32
6.77,-218.2,-914.35,-93.88,-70.15,-6.76,-10.6,-3.26,-1.44
6.8,-222.96,-929.79,-96.27,-71.56,-7.52,-13.32,-3.66,-1.65
5.66,-230.11,-960.31,-99.45,-74.49,-7.84,-22.48,-3.78,-2.42
5.4,-245.93,-970.57,-106.99,-75.67,-9.72,-27.23,-4.61,-2.7
5,-263.45,-971.47,-115.44,-76.56,-13.52,-23.29,-6.35,-2.38
4.17,-270.96,-971.01,-119.17,-76.16,-15.46,-16.73,-7.29,-1.79
2.83,-267.29,-979.52,-117.57,-77.16,-12.82,-10.79,-6.1,-1.22
1.66,-262.53,-977.54,-115.76,-77.03,-6.85,-8.65,-3.33,-0.93
1.29,-259,-974.23,-114.32,-76.09,-1.53,-7.29,-0.83,-0.56
0.77,-253.04,-973.88,-111.65,-76,1.18,-5.85,0.44,-0.41
0.69,-248.28,-971.3,-109.51,-75.1,1.64,-3.56,0.68,-0.02
-1.09,-244.87,-973.39,-107.69,-75.28,1.67,-4.26,0.82,-0.07
-6.34,-238.17,-981.55,-104.49,-76.28,2.23,-6.62,1.16,-0.47
-9.14,-228.07,-987.57,-99.98,-77.07,3.44,-8.77,1.71,-0.82
-11.26,-210.8,-1009.48,-91.26,-79.73,6.82,-13.89,3.38,-1.57
-12.4,-200.08,-1038.89,-86.05,-82.63,9.56,-20.58,4.7,-2.27
-13.26,-181.24,-1057.34,-77.06,-84.08,12.28,-24.82,6.03,-2.56
-13.49,-153,-1062.04,-63.73,-83.86,16.3,-24.02,7.92,-2.22
-13.71,-111.12,-1062.75,-44.16,-83.15,23.2,-17.01,11,-1.2
-14.29,-63.28,-1056.64,-22.07,-81.62,33.17,-7.79,15.54,-0.06
-14.77,-13.1,-1052.75,1.12,-80.36,41.67,-1.93,19.38,0.65
-14.89,45.36,-1045.68,27.48,-78.06,48.84,1.14,22.49,1.15
-14.77,114.95,-1052.87,58.25,-77.3,55.75,0.13,25.29,1.26
-14.49,201.6,-1070.43,95.41,-77.73,65.75,-5.55,29.2,0.84
-14,317.05,-1097.86,144.26,-80,81.95,-14.18,35.56,-0.13
-14.09,457.76,-1130.56,201.62,-83.73,103.37,-24.13,43.73,-1.63
-14.74,604.39,-1151.01,259.18,-87.51,124.64,-28.32,51.29,-2.88
-15.14,734.46,-1191.1,308.44,-93.41,136.94,-32.18,54.78,-4.13
-15.51,849.44,-1208.92,351.03,-96.57,136.27,-31.05,52.91,-4.53
-15.11,928.23,-1204.52,379.32,-97,121.16,-23.42,45.77,-3.82
-15.03,994.89,-1196.16,403.14,-95.64,100.41,-13.23,37.07,-2.25
-14.83,1040.78,-1173.02,419.07,-92.81,79.05,2.07,28.64,-0.05
-14.83,1078.38,-1151.41,431.89,-89.59,60.53,11.94,21.54,1.57
-15.09,1100.92,-1134.15,439.4,-87.41,46.57,16.01,16.35,2.3
-15.03,1120.71,-1120.22,446.31,-85.76,35.03,16.74,12.2,2.31
-15.06,1153.94,-1121.58,457.4,-85.98,30.88,11.25,10.7,1.57
-14.91,1191.8,-1126.46,469.41,-85.34,32.17,4.22,10.96,0.82
-14.17,1221.47,-1109.4,478.84,-83.02,35.56,2.41,11.91,0.76
-13.6,1246.3,-1111.37,487.09,-83.24,36.35,1.15,12.06,0.65
-13.83,1272.95,-1119.75,495.6,-84.3,33.85,0.09,11.21,0.4
-13.77,1283.51,-1118.8,498.77,-83.6,28.18,-1.25,9.38,0.08
-13.63,1286.6,-1102.33,499.48,-81.52,21.51,-1.04,7.15,0.13
-13.26,1295.02,-1068.83,501.88,-76.88,15.93,8.62,5.22,1.43
-13.11,1301.81,-1024.89,504.17,-71.53,11.81,22.47,3.92,3.13
-12.17,1298.95,-973.77,503.05,-65.5,9.55,35.42,3.25,4.55
-8.86,1268.43,-885.47,493.35,-55.18,1.76,51.75,0.84,6.36
-1.46,1203.18,-752.36,471.92,-40.5,-16.7,76.35,-5.11,8.9
10.17,1115.53,-595.34,442.63,-24.25,-41.88,107.46,-13.46,11.99
17.94,943.4,-391.49,383.27,-2.14,-81.6,145.25,-27.1,15.85
23.46,712.2,-137.93,300.34,20.89,-132.73,185.82,-45.63,19.2
25.6,520.32,-38.38,228.42,26.84,-172.85,189.14,-61.23,18.18
26.49,384.55,-20.84,174.93,28.13,-184.94,150.92,-67.49,13.58
26.03,297.84,-35.39,139.9,28.37,-158.73,83.38,-59.83,7.01
25.2,232.27,-62.66,112.57,27.15,-115.38,15.19,-45.12,1.54
24.29,190.66,-119.49,95.08,22.07,-78.47,-21.37,-31.68,-0.98
23.29,159.1,-170.26,81.71,17.4,-53.22,-40.14,-21.94,-2.77
21.86,129.62,-216.17,69.16,13.14,-38.43,-49.66,-16.07,-4.08
21.06,90.78,-245.42,52.56,9.93,-31.94,-49.85,-13.45,-4.47
20.17,44.08,-257.23,32.78,7.72,-33.77,-39.52,-14.27,-3.81
19.34,-6.72,-275.63,10.75,5.23,-39.47,-30.4,-16.78,-3.23
18.49,-43.88,-333.88,-5.57,-1.53,-42.36,-32.53,-18.15,-3.71
17.46,-68.58,-390.92,-16.86,-7.56,-38.73,-43.48,-16.81,-4.78
16.09,-98.13,-433.58,-29.82,-11.93,-32.84,-54.28,-14.44,-5.61
15.46,-141.61,-459.91,-49.35,-15.85,-30.74,-55.11,-13.67,-5.7
14.63,-185.41,-480.35,-69.58,-20.13,-34.09,-45.26,-15.34,-5.05
13.29,-208.98,-499.67,-80.49,-22.56,-35.46,-36.22,-16.08,-4.37
12.31,-222.29,-525.53,-86.66,-25.98,-30.4,-32.78,-13.95,-4.08
11.31,-231.1,-537.01,-91.06,-26.51,-20.62,-30.82,-9.61,-3.37
10.29,-240.78,-544.35,-95.95,-27.59,-12.54,-27.79,-6,-2.58
9.66,-251.43,-559.1,-101.03,-29.77,-9.82,-25.37,-4.82,-2.33
9.37,-265.19,-554.47,-107.5,-29.82,-10.34,-19.9,-5.06,-1.86
8.94,-282.65,-550.07,-115.68,-30.55,-12.72,-15.78,-6.1,-1.82
8.14,-296.29,-564.33,-122.09,-34.23,-14.44,-15.4,-6.82,-2.23
7.71,-306.05,-579.79,-126.68,-36.92,-14.46,-17.46,-6.82,-2.71
7.17,-318.5,-610.63,-132.55,-40.45,-13.57,-26.48,-6.41,-3.61
6.66,-338.72,-620.17,-142.13,-41.96,-14.04,-30.86,-6.65,-3.76
5.86,-360.36,-618.23,-152.45,-42.25,-16.63,-27.01,-7.91,-2.97
5,-371.73,-619.45,-157.89,-42.92,-17.74,-20.87,-8.46,-2.25
3.63,-370.57,-627.26,-157,-43.68,-13.98,-15.3,-6.62,-1.6
2.77,-370.32,-618.91,-157.06,-42.35,-7.5,-12.33,-3.55,-1.06
2.51,-368.58,-613.38,-156.25,-41.89,-1.65,-10.07,-0.77,-0.68
2.23,-368.52,-610.63,-155.92,-41.22,0.61,-7.23,0.33,-0.26
2.69,-368.82,-594.81,-155.97,-39.5,0.13,-2.25,0.11,0.21
2.77,-369.98,-583.55,-156.49,-38.39,-0.56,0.23,-0.16,0.35
2.6,-368.16,-596.55,-155.6,-40.76,-0.87,-1.69,-0.32,-0.12
2.17,-366.16,-610.04,-154.64,-41.36,-0.48,-6.9,-0.19,-0.72
-4.49,-362.48,-655.36,-152.89,-46.56,0.44,-20.76,0.24,-2.22
-8.77,-355.77,-691.06,-149.7,-50.85,2.05,-32.69,1,-3.53
-11.83,-341.07,-706.11,-142.99,-52.08,5.02,-34.78,2.35,-3.63
-13.17,-319.74,-704.73,-132.62,-51.2,10,-28.35,4.74,-2.91
-14.26,-286.45,-707.74,-116.51,-50.8,17.49,-15.82,8.38,-1.24
-15.03,-253.34,-706.96,-100.85,-50.57,24.8,-6.96,11.89,-0.14
-15.23,-216.43,-703.46,-83.61,-49.53,30.6,-2.97,14.61,0.28
-15.46,-177.44,-710.37,-65.61,-50.26,34.68,-3.69,16.34,0.05
-15.49,-129.28,-702.68,-43.67,-48.72,38.43,-2.06,17.83,0.21
-15.43,-80.29,-691.11,-21.64,-46.59,42.95,0.73,19.67,0.66
-15.2,-26.59,-684.43,2.17,-45.01,47.54,3.39,21.49,1.08
-14.91,30.68,-672.62,27.18,-43.46,52.01,7.19,23.2,1.55
-14.77,93.59,-684.37,54.22,-44.24,56.07,3.42,24.64,1.05
-14.94,155.76,-706.38,80.48,-46.12,59.93,-5.05,25.94,0.02
-15.03,223.12,-718.74,108.44,-47.47,63.47,-12.16,27.03,-0.9
-14.94,295.73,-718.21,138.38,-48.09,67.31,-14.39,28.25,-1.38
-15.09,371.3,-709.84,168.68,-47.31,71.21,-8.01,29.41,-0.94
-15.37,443.53,-688.96,197.01,-44.28,74.37,2.75,30.2,0.27
-15.34,501.69,-668.73,219.39,-41.13,72.78,11.46,29.04,1.55
-14.71,550.05,-640.95,237.7,-37.7,66.42,18.27,26.01,2.62
-13.69,585.81,-591.68,251.42,-31.89,56.27,27.33,21.77,3.69
-11.17,599.25,-542.58,256.43,-26.19,42.44,36.06,16.31,4.51
-6.29,580.5,-469.17,249.31,-17.72,23.71,48.97,9.14,5.83
1.34,556.07,-414.78,239.98,-11.53,3.8,56.77,1.58,6.66
7.29,518.7,-383.84,225.68,-8.08,-14.55,53.62,-5.43,6.24
10.29,448.76,-339.92,198.72,-3.17,-33.1,48.27,-12.53,5.58
13.69,332.92,-258.32,152.83,5.29,-57.18,48.82,-22.09,5.46
16.49,193.88,-186.7,96.38,11.05,-88.18,57.37,-34.75,5.88
17.46,90.02,-166.9,52.94,10.59,-108.68,57.97,-43.64,5.2
16.74,19.62,-168.14,22.84,9.68,-107.87,42.68,-44.14,3.14
16.69,-29.05,-171.3,1.7,9.66,-87.79,18.08,-36.64,0.74
16.09,-62.51,-167.63,-13,10,-61.27,1.57,-26.11,-0.35
15.74,-99.91,-161.68,-29.56,11.14,-44.34,-1.48,-19.21,0.04
15.29,-136.16,-171.15,-45.76,10.01,-36.42,-3.01,-15.98,0.04
14.6,-162.49,-196.75,-57.63,6.91,-32.27,-9.6,-14.29,-0.78
13.8,-180.19,-249.75,-65.66,0.64,-28.06,-24.9,-12.51,-2.59
12.91,-211.43,-286.65,-79.89,-3.9,-25.01,-38.64,-11.24,-4.3
12.2,-247.82,-299.74,-96.6,-5.8,-25.59,-41.27,-11.6,-4.65
11.57,-282.19,-308.89,-112.51,-7.29,-29.15,-34.71,-13.32,-3.93
10.49,-299.55,-318.73,-120.62,-8.89,-29.49,-23.89,-13.54,-2.72
9.29,-306.5,-328.49,-124.2,-9.85,-22.81,-18.62,-10.59,-2
8.2,-314.39,-325.99,-128.01,-9.91,-14.43,-15.98,-6.81,-1.6
7.57,-320.08,-330.59,-130.74,-10.92,-7.79,-14.22,-3.77,-1.38
7,-327.7,-331.47,-134.35,-11.55,-5.78,-12.3,-2.82,-1.22
6.77,-337.85,-319.82,-139.14,-10.75,-6.46,-8.77,-3.08,-0.96
6.57,-348.95,-323.51,-144.38,-13.07,-7.65,-8.85,-3.62,-1.27
6.77,-360.17,-321.11,-149.68,-13.73,-9.23,-8.23,-4.35,-1.41
5.46,-366.1,-346.05,-152.48,-17.34,-9.12,-14.56,-4.31,-2.2
4.74,-386.21,-355.45,-162.02,-19.12,-10.74,-21.49,-5.09,-2.89
4.51,-405.03,-352.21,-170.99,-19.43,-13.34,-21.79,-6.34,-2.63
4.03,-417.79,-346.26,-177.39,-18.74,-15.13,-18.6,-7.27,-2.06
3,-418.15,-340.91,-177.33,-18.6,-13.51,-11.15,-6.5,-1.08
1.74,-416.65,-328.61,-176.55,-19.07,-7.56,-6.61,-3.64,-0.78
1.4,-416.08,-316,-176.23,-17.87,-2.46,-4.06,-1.16,-0.61
1.03,-414.16,-305.13,-175.28,-17.11,0.4,-2.28,0.26,-0.5
1.23,-413.96,-285.71,-175.47,-14.75,0.43,0.49,0.17,0.06
1.77,-414.28,-269.88,-176.31,-13.31,-0.04,1.98,-0.24,0.56
1.97,-414.79,-268.84,-176.48,-14.38,-0.49,0.23,-0.52,0.18
2.6,-416.9,-263.18,-177.51,-13.79,-1.32,-2.63,-0.9,-0.2
1.4,-419.5,-271.21,-178.45,-15.85,-1.96,-9.17,-1.02,-1.18
1.54,-430.25,-270.03,-183.52,-15.77,-4.12,-13.03,-1.88,-1.56
1.2,-439.5,-255.97,-188.23,-15.2,-6.58,-10.82,-3.12,-1.28
1.06,-444.51,-245.03,-190.7,-13.93,-7.67,-7.34,-3.71,-0.87
-0.11,-440.14,-235.28,-188.61,-13.16,-5.55,-2.41,-2.77,-0.15
-0.91,-437.04,-220.66,-187.11,-11.22,-1.28,0.43,-0.71,0.28
-0.89,-433.09,-205.78,-184.9,-9.74,2.29,1.65,1.13,0.58
-0.51,-429.41,-197.28,-183.02,-9.1,4.06,2.38,2.05,0.58
0.17,-427.73,-187.14,-182.16,-8.27,3.58,2.56,1.85,0.51
0.4,-425.81,-178.56,-181.19,-7.59,3.05,1.62,1.58,0.24
-0.89,-422.43,-183.36,-179.54,-8.44,2.62,-1.54,1.3,-0.17
-4.17,-406.53,-208.93,-171.89,-10.41,5.04,-9.14,2.45,-0.81
-7.43,-391.06,-245.82,-164.48,-14.04,9.02,-21.43,4.34,-1.94
-9.77,-367.73,-270.53,-153.38,-16.95,14.35,-30.89,6.87,-2.92
-11.09,-336.87,-283.41,-138.82,-17.96,20.47,-32.01,9.75,-3.03
-11.66,-283.29,-292.24,-113.49,-18.34,29.47,-25.74,13.97,-2.41
-12.2,-214.14,-295.66,-81.94,-18.02,43.23,-16.88,20.23,-1.33
-12.77,-144.15,-298.55,-50.11,-16.98,56.5,-11.05,26.12,-0.37
-12.91,-70.77,-297.53,-17.57,-16.59,66.85,-7.24,30.47,0.09
-13.09,2.05,-293.95,14.06,-16.17,71.4,-3.94,31.95,0.3
-13.37,76.63,-292.49,45.8,-16.08,73.07,-1.97,32.1,0.22
-13.51,152.53,-300.19,77.47,-16.45,74.67,-2.59,32.12,-0.06
-13.31,233.44,-292.81,110.51,-16.15,76.78,-2.18,32.35,-0.13
-13.63,306.54,-281.01,140.13,-14.94,77.77,0.27,32.2,0.07
-13.83,353.87,-281.67,158.86,-15.15,72.33,1.97,29.52,0.18
-14,399.4,-285.76,176.6,-15.74,63.17,2.02,25.41,0.1
-14.03,455.28,-279.16,197.65,-16.34,55.65,0.4,21.92,-0.25
-14.2,524.19,-266.82,223.91,-15.26,55.9,1.38,21.58,-0.3
-14.26,583.69,-239.89,246.01,-12.19,60.92,8.75,23.2,0.54
-14.23,618.78,-207.21,258.8,-7.73,59.45,18.37,22.42,1.94
-13.94,620.78,-163.86,259.39,-2.49,45.51,28,17.07,3.48
-13.74,616.01,-124.4,257.48,2.15,25.18,35.28,9.35,4.43
-13.11,608.52,-103.78,254.97,4.52,7.87,34.89,2.99,4.33
-12.71,601.92,-71.86,252.51,8.21,-1.39,32.63,-0.36,3.91
-12.23,592.05,-72.42,248.38,8.73,-3.95,23.22,-1.35,2.88
-12.37,577.4,-78.28,243.12,7.48,-6.18,12.11,-2.19,1.53
-12.77,557.74,-72.54,235.79,7.97,-9.45,5.4,-3.45,0.66
-12.46,544.68,-46.65,230.83,11.55,-11.75,4.86,-4.28,0.64
-12.51,540.48,-2.93,229.52,16.73,-10.47,16.96,-3.69,2.06
-12.91,549.49,49.16,232.83,22.72,-4.19,32.49,-1.37,4
-13.26,565.25,96.7,238.53,28.13,5.12,43.7,2.08,5.25
-13.29,580.62,163.3,244.03,35.8,12.86,52.52,4.89,6.1
-13.37,585.18,245.42,245.53,44.37,15.3,61.97,5.69,6.96
-13.4,584.35,289.7,245.06,48.44,12.24,64.15,4.53,6.91
-13.29,596.03,333.24,249.14,53.67,9.82,61.35,3.61,6.55
-13.03,612.7,336.84,255.42,54.77,10.8,45.03,4.02,4.95
-13,648.15,316.76,268.17,52.67,18.74,20.54,6.94,2.53
-12.71,677.94,310.54,279.11,52.62,27.26,4.04,10.1,0.98
-10.91,693.23,339.23,284.54,55.91,29.3,0.04,10.82,0.47
-7.86,688.88,414.04,282.91,64.12,23.03,19.2,8.48,2.43
-3.43,674.99,478.73,277.88,71.11,9.61,44.4,3.6,5.1
3.83,637.34,551.91,264.34,78.24,-7.04,64.13,-2.45,6.94
10.43,565.14,682.6,238.15,91.22,-28.23,84.74,-10.11,8.82
18.17,420.56,910.83,184.41,112.61,-62.62,122.54,-22.86,12.11
23.4,247.24,1034.55,117.46,121.78,-105.89,150.45,-39.54,14.04
25.23,128.74,1057.39,69.61,121.12,-132.97,140.21,-50.79,12.16
25.11,52.86,1029.67,38.3,118.21,-131.89,88.29,-51.54,6.8
24.14,-11.28,982.34,11.37,113.99,-106.75,18.06,-42.89,0.47
23.77,-64.04,933.84,-11.16,109.8,-77.76,-23.55,-32.13,-2.58
22.8,-104.26,881.2,-28.57,105.21,-60.22,-40.95,-25.34,-3.52
21.86,-127.35,820.9,-38.73,99.8,-47.62,-48.26,-20.29,-4.09
21.49,-130.78,718.3,-40.35,90.61,-32.78,-60.76,-14.09,-5.24
20.66,-126.33,637.33,-38.55,83.05,-17.84,-72.51,-7.72,-6.4
19.4,-120.54,557.84,-36.17,75.45,-6,-80.18,-2.61,-7.24
17.8,-123.21,516.61,-37.48,71.18,-1.07,-74.28,-0.47,-6.87
12.31,-143.33,502.54,-46.44,70.31,-5.19,-52.8,-2.27,-4.9
9.77,-154.57,454.07,-51.56,64.52,-11.02,-39.98,-4.83,-3.9
10.8,-165.99,425.9,-56.78,60.6,-15.44,-30.7,-6.78,-3.35
9.37,-169.81,353.72,-58.66,51.79,-14.92,-38.66,-6.57,-4.6
7.94,-187.15,334.35,-66.56,49.38,-13.71,-42.53,-6.07,-5.26
7.34,-206.91,309.56,-75.56,45.85,-15.99,-37.41,-7.11,-4.71
8.46,-221.94,281.65,-83.1,43.15,-18.15,-33.14,-8.24,-3.99
12.66,-226.89,242.83,-85.93,38.83,-17.78,-27.84,-8.27,-3.16
13.06,-232.63,184.02,-88.77,32.81,-13.42,-37.61,-6.43,-4
11.26,-236.44,141.51,-90.62,28.05,-8.68,-44.62,-4.29,-4.6
9.86,-241.9,93.29,-93.15,22.49,-6.1,-49.32,-2.98,-5.23
10.09,-251.5,55.66,-97.55,18.07,-6.62,-48.2,-3.1,-5.23
10.14,-262.58,38.65,-102.61,15.99,-8.04,-39.46,-3.7,-4.42
9.86,-280.83,29.49,-111.29,14.82,-11.38,-29.72,-5.27,-3.37
9.17,-296.77,0.43,-118.72,10.7,-14.31,-22.99,-6.67,-2.76
8.63,-308.5,-33.92,-123.87,7.12,-15.23,-23.43,-7.06,-2.79
7.8,-320.47,-66.8,-129.34,3.33,-14.77,-29.02,-6.8,-3.37
7.51,-344.52,-76.97,-140.49,2.07,-15.52,-29.55,-7.09,-3.36
7.57,-366.89,-83.97,-150.64,1.16,-18.01,-22.68,-8.22,-2.48
7.49,-381.66,-98.02,-157.79,-0.58,-19.63,-15.98,-9.08,-1.82
6.17,-384.66,-112.01,-159.25,-1.66,-16.86,-12.51,-7.86,-1.32
4.03,-392.86,-119.31,-163.15,-3.11,-11.69,-12.58,-5.5,-1.37
-4.54,-416.32,-91.59,-174.6,-5.99,-11.16,-4.91,-5.4,-1.73
-11.26,-438,-86.85,-185.06,-10.32,-14.52,3.1,-7.03,-2.43
-15.89,-449.94,-121.5,-190.85,-16.96,-17.63,0.26,-8.54,-3.83
-24.63,-437.41,-142.58,-185.18,-18.82,-12.32,-8.66,-6.05,-4.3
-43.54,-393.55,-141.46,-164.41,-16.6,4.6,-16.51,2.02,-3.03
-49.6,-341.41,-103.03,-139.68,-9.64,25.03,-6.12,11.75,0.12
-50.46,-306.82,-39.67,-122.92,-1.68,38.42,19.57,18.23,3.93
-57.8,-316.16,102.32,-127.01,8.13,33.22,58.66,15.92,6.87
-63.37,-360.12,317.46,-147.37,15.93,9.54,112.26,4.83,8.3
-64.4,-370.98,560.26,-152.41,35.5,-10.94,168.96,-4.85,10.85
-66.29,-375.03,847.97,-153.97,61.85,-18.87,224.8,-8.63,15.57
-67.29,-373.47,1191.86,-153.13,88.59,-12.71,273.5,-5.76,20.9
-66.23,-382.85,1577.16,-157.8,114.6,-4.52,318.83,-2.02,25.36
-65.09,-389.42,1944.31,-161.6,137.15,-4.17,354.73,-2.07,26.02
-63.37,-400.85,2324.23,-167.24,158.51,-6.45,376.82,-3.35,24.69
-61.71,-408.35,2683.3,-171.85,176.46,-8.48,380.64,-4.55,22.55
-60.71,-413.87,3012.82,-174.83,192.92,-7.83,369.95,-4.31,20.25
-58.14,-412.63,3218.04,-174.13,198,-5.7,333.67,-3.15,16.32
-55.37,-401.39,3412.5,-168.5,209.65,-0.28,282.16,-0.36,13.14
-53.94,-378.49,3498.9,-156.97,209.64,7.5,214.87,3.74,9.1
-56.54,-347.07,3557.54,-142,209.74,17.1,149.36,8.44,5.34
-54.86,-311.13,3636.15,-124.86,215.35,26.09,110.92,12.67,4.31
-55.14,-255.79,3738.68,-98.99,220.54,36.22,92.21,17.29,3.61
-56.86,-172.51,3863.39,-60.97,231.14,50.69,104.81,23.67,6.29
-55.97,-74.95,3992.25,-17.89,244.16,68.64,124.07,31.38,9.43
-48.34,18.35,4090.24,22.9,256.88,84.32,131.15,37.83,11.7
-18.66,78.42,4176.28,48.76,269.1,86.23,125.67,38.08,13.37
36.71,64.58,4099.59,43.91,267.36,62.91,81.39,27.73,10.86
50.09,-0.27,3976.95,16.83,261.82,19.44,13.66,9.02,5.72
57.94,-103.96,3793.01,-28.52,247.38,-32.88,-63.83,-13.68,-1.5
64.51,-202.47,3588.7,-72.45,232.53,-74.12,-133.09,-31.9,-8.21
67.69,-293.21,3348.25,-114.28,216.48,-93.42,-174.62,-41.22,-12.05
69.26,-367.24,3063.61,-149.38,197.02,-94.5,-213.42,-42.7,-15.05
69.74,-412.13,2845.46,-170.4,184.35,-80.76,-229.09,-37.15,-15.21
69.66,-432.3,2625.7,-180.49,172.34,-60.9,-230.73,-28.47,-14.36
70.26,-418.88,2338.48,-175.27,155.36,-34.97,-234.37,-16.68,-13.85
67.94,-376.45,2083.78,-156.57,146.23,-6.02,-236.06,-3.36,-12.26
64.83,-325.62,1763.68,-133.39,126.35,19.3,-260.84,8.33,-13.46
61.06,-270.68,1462.29,-108.09,108.93,38.02,-281.49,17.2,-14.9
58,-220.53,1204.52,-85.75,90.13,46.57,-281.37,21.28,-16.16
56.74,-164.58,972.62,-60.84,75.48,49.17,-271.68,22.44,-17.24
54.11,-105.83,741.98,-34.99,60.14,50.83,-247.84,22.94,-16.13
50.69,-50.8,561.19,-11.44,46.45,51.7,-221.9,22.96,-15.1
46.09,-22.07,381.92,0.36,33.85,47.35,-201.92,20.74,-13.83
41.4,-32.12,260.36,-4.36,25.22,31.21,-175.51,13.44,-12.42
36.43,-68.15,174.74,-20.33,17.81,5.87,-141.3,2.29,-10.39
32.63,-97.09,79.02,-33.25,9.27,-17.16,-115.64,-7.7,-8.9
28.4,-109.61,-28.4,-39.22,-1.36,-26.87,-99.43,-11.93,-8.57
25.06,-122.56,-116.97,-45.12,-9.57,-24.54,-95.74,-10.97,-8.88
21.97,-140.87,-188.55,-53.39,-15.87,-18.81,-92.87,-8.51,-8.68
19.06,-159.22,-249.06,-61.67,-22.3,-16.81,-82.69,-7.64,-7.87
